iShares Russell 3000 ETF
Fund Holdings as of,"Sep 14, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"NTLA","INTELLIA THERAPEUTICS","Health Care","Equity","429,931.40","0.00","429,931.40","36,220.00","11.87","United States","NASDAQ","USD","1.00","USD","-"
"OCFC","OCEANFIRST FINANCIAL","Financials","Equity","429,970.10","0.00","429,970.10","23,030.00","18.67","United States","NASDAQ","USD","1.00","USD","-"
"HUN","HUNTSMAN CORP","Materials","Equity","431,073.60","0.00","431,073.60","46,352.00","9.30","United States","NYSE","USD","1.00","USD","-"
"BAND","BANDWIDTH CLASS A","Communication","Equity","428,193.68","0.00","428,193.68","8,744.00","48.97","United States","NASDAQ","USD","1.00","USD","-"
"MBC","MASTERBRAND","Industrials","Equity","428,414.00","0.00","428,414.00","60,340.00","7.10","United States","NYSE","USD","1.00","USD","-"
"NNI","NELNET CLASS A","Financials","Equity","425,816.60","0.00","425,816.60","3,340.00","127.49","United States","NYSE","USD","1.00","USD","-"
"ARR","ARMOUR RESIDENTIAL REIT","Financials","Equity","425,831.50","0.00","425,831.50","27,473.00","15.50","United States","NYSE","USD","1.00","USD","-"
"PGEN","PRECIGEN","Health Care","Equity","426,070.00","0.00","426,070.00","62,200.00","6.85","United States","NASDAQ","USD","1.00","USD","-"
"SAM","BOSTON BEER CLASS A","Consumer Staples","Equity","426,979.28","0.00","426,979.28","2,492.00","171.34","United States","NYSE","USD","1.00","USD","-"
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","Financials","Equity","423,264.30","0.00","423,264.30","9,469.00","44.70","United States","NYSE","USD","1.00","USD","-"
"BTDR","BITDEER TECHNOLOGIES GROUP CLASS A","Information Technology","Equity","424,400.68","0.00","424,400.68","36,398.00","11.66","Singapore","NASDAQ","USD","1.00","USD","-"
"YELP","YELP","Communication","Equity","421,384.49","0.00","421,384.49","19,303.00","21.83","United States","NYSE","USD","1.00","USD","-"
"DEC","DIVERSIFIED ENERGY COMPANY","Energy","Equity","422,785.44","0.00","422,785.44","28,413.00","14.88","United States","NYSE","USD","1.00","USD","-"
"EFOR","EVERFORTH","Information Technology","Equity","420,040.80","0.00","420,040.80","12,336.00","34.05","United States","NYSE","USD","1.00","USD","-"
"NUVB","NUVATION BIO CLASS A","Health Care","Equity","418,134.42","0.00","418,134.42","70,393.00","5.94","United States","NYSE","USD","1.00","USD","-"
"FTRE","FORTREA HOLDINGS INC","Health Care","Equity","418,623.45","0.00","418,623.45","24,045.00","17.41","United States","NASDAQ","USD","1.00","USD","-"
"EPC","EDGEWELL PERSONAL CARE","Consumer Staples","Equity","415,794.57","0.00","415,794.57","15,567.00","26.71","United States","NYSE","USD","1.00","USD","-"
"ALG","ALAMO GROUP","Industrials","Equity","415,927.74","0.00","415,927.74","2,469.00","168.46","United States","NYSE","USD","1.00","USD","-"
"HOPE","HOPE BANCORP INC","Financials","Equity","413,308.85","0.00","413,308.85","29,417.00","14.05","United States","NASDAQ","USD","1.00","USD","-"
"GT","GOODYEAR TIRE & RUBBER","Consumer Discretionary","Equity","411,448.80","0.00","411,448.80","77,340.00","5.32","United States","NASDAQ","USD","1.00","USD","-"
"SCSC","SCANSOURCE","Information Technology","Equity","412,180.65","0.00","412,180.65","7,035.00","58.59","United States","NASDAQ","USD","1.00","USD","-"
"LUNR","INTUITIVE MACHINES INC CLASS A","Industrials","Equity","412,277.64","0.00","412,277.64","29,703.00","13.88","United States","NASDAQ","USD","1.00","USD","-"
"PRG","PROG HOLDINGS INC","Financials","Equity","409,647.42","0.00","409,647.42","10,959.00","37.38","United States","NYSE","USD","1.00","USD","-"
"USLM","UNITED STATES LIME AND MINERALS IN","Materials","Equity","410,648.61","0.00","410,648.61","3,527.00","116.43","United States","NASDAQ","USD","1.00","USD","-"
"AMBQ","AMBIQ MICRO","Information Technology","Equity","408,626.55","0.00","408,626.55","6,855.00","59.61","United States","NYSE","USD","1.00","USD","-"
"GENI","GENIUS SPORTS LTD","Consumer Discretionary","Equity","408,693.60","0.00","408,693.60","60,102.00","6.80","United Kingdom","NYSE","USD","1.00","USD","-"
"APPN","APPIAN CORP CLASS A","Information Technology","Equity","405,587.97","0.00","405,587.97","10,587.00","38.31","United States","NASDAQ","USD","1.00","USD","-"
"DMRA","DAMORA THERAPEUTICS INC","Health Care","Equity","405,891.83","0.00","405,891.83","14,297.00","28.39","United States","NASDAQ","USD","1.00","USD","-"
"VISN","VISTANCE NETWORKS INC","Information Technology","Equity","406,021.40","0.00","406,021.40","62,803.00","6.46","United States","NASDAQ","USD","1.00","USD","-"
"STOK","STOKE THERAPEUTICS","Health Care","Equity","406,437.60","0.00","406,437.60","13,731.00","29.60","United States","NASDAQ","USD","1.00","USD","-"
"LZB","LA-Z-BOY INC","Consumer Discretionary","Equity","406,698.04","0.00","406,698.04","13,132.00","30.97","United States","NYSE","USD","1.00","USD","-"
"PD","PAGERDUTY","Information Technology","Equity","406,838.60","0.00","406,838.60","27,415.00","14.84","United States","NYSE","USD","1.00","USD","-"
"NVAX","NOVAVAX","Health Care","Equity","403,547.20","0.00","403,547.20","42,080.00","9.59","United States","NASDAQ","USD","1.00","USD","-"
"ANAB","ANAPTYSBIO","Health Care","Equity","403,985.26","0.00","403,985.26","7,466.00","54.11","United States","NASDAQ","USD","1.00","USD","-"
"NAT","NORDIC AMERICAN TANKERS LTD","Energy","Equity","404,405.26","0.00","404,405.26","53,002.00","7.63","United States","NYSE","USD","1.00","USD","-"
"SENEA","SENECA FOODS CLASS A","Consumer Staples","Equity","401,025.20","0.00","401,025.20","2,152.00","186.35","United States","NASDAQ","USD","1.00","USD","-"
"TCBK","TRICO BANCSHARES","Financials","Equity","401,602.68","0.00","401,602.68","7,487.00","53.64","United States","NASDAQ","USD","1.00","USD","-"
"ENR","ENERGIZER HOLDINGS INC","Consumer Staples","Equity","402,237.88","0.00","402,237.88","19,844.00","20.27","United States","NYSE","USD","1.00","USD","-"
"WGS","GENEDX HOLDINGS CLASS A","Health Care","Equity","402,663.38","0.00","402,663.38","4,487.00","89.74","United States","NASDAQ","USD","1.00","USD","-"
"PURR","HYPERLIQUID STRATEGIES INC","Health Care","Equity","399,072.45","0.00","399,072.45","33,677.00","11.85","United States","NASDAQ","USD","1.00","USD","-"
"OMCL","OMNICELL INC","Health Care","Equity","399,204.63","0.00","399,204.63","11,913.00","33.51","United States","NASDAQ","USD","1.00","USD","-"
"SAFT","SAFETY INSURANCE GROUP INC","Financials","Equity","400,080.90","0.00","400,080.90","3,873.00","103.30","United States","NASDAQ","USD","1.00","USD","-"
"PAYS","PAYSIGN INC","Financials","Equity","400,796.37","0.00","400,796.37","31,239.00","12.83","United States","NASDAQ","USD","1.00","USD","-"
"INFQ","INFLEQTION INC","Information Technology","Equity","397,366.20","0.00","397,366.20","31,537.00","12.60","United States","NYSE","USD","1.00","USD","-"
"INVA","INNOVIVA","Health Care","Equity","397,936.00","0.00","397,936.00","19,040.00","20.90","United States","NASDAQ","USD","1.00","USD","-"
"CNXC","CONCENTRIX","Industrials","Equity","398,686.67","0.00","398,686.67","13,621.00","29.27","United States","NASDAQ","USD","1.00","USD","-"
"LMAT","LEMAITRE VASCULAR","Health Care","Equity","395,369.15","0.00","395,369.15","4,895.00","80.77","United States","NASDAQ","USD","1.00","USD","-"
"JAN","JANUS LIVING INC CLASS A","Real Estate","Equity","395,614.31","0.00","395,614.31","12,733.00","31.07","United States","NYSE","USD","1.00","USD","-"
"BFLY","BUTTERFLY NETWORK CLASS A","Health Care","Equity","395,708.82","0.00","395,708.82","53,402.00","7.41","United States","NYSE","USD","1.00","USD","-"
"PEBO","PEOPLES BANCORP INC","Financials","Equity","395,908.25","0.00","395,908.25","9,925.00","39.89","United States","NASDAQ","USD","1.00","USD","-"
"REX","REX AMERICAN RESOURCES","Energy","Equity","396,154.64","0.00","396,154.64","9,448.00","41.93","United States","NYSE","USD","1.00","USD","-"
"TRVI","TREVI THERAPEUTICS","Health Care","Equity","393,341.06","0.00","393,341.06","24,754.00","15.89","United States","NASDAQ","USD","1.00","USD","-"
"WD","WALKER & DUNLOP INC","Financials","Equity","393,660.00","0.00","393,660.00","9,720.00","40.50","United States","NYSE","USD","1.00","USD","-"
"TFIN","TRIUMPH FINANCIAL","Financials","Equity","394,041.48","0.00","394,041.48","5,964.00","66.07","United States","NYSE","USD","1.00","USD","-"
"DCOM","DIME COMMERCIAL BANCSHARES","Financials","Equity","394,147.11","0.00","394,147.11","9,611.00","41.01","United States","NYSE","USD","1.00","USD","-"
"GTY","GETTY REALTY REIT","Real Estate","Equity","391,560.84","0.00","391,560.84","12,221.00","32.04","United States","NYSE","USD","1.00","USD","-"
"OBK","ORIGIN BANCORP INC","Financials","Equity","392,894.61","0.00","392,894.61","7,221.00","54.41","United States","NYSE","USD","1.00","USD","-"
"BF A","BROWN FORMAN CLASS A","Consumer Staples","Equity","389,346.25","0.00","389,346.25","14,555.00","26.75","United States","NYSE","USD","1.00","USD","-"
"DCH","DAUCH CORPORATION","Consumer Discretionary","Equity","389,631.25","0.00","389,631.25","62,341.00","6.25","United States","NYSE","USD","1.00","USD","-"
"DJT","TRUMP MEDIA TECHNOLOGY GROUP","Communication","Equity","390,072.60","0.00","390,072.60","44,076.00","8.85","United States","NASDAQ","USD","1.00","USD","-"
"GSHD","GOOSEHEAD INSURANCE CLASS A","Financials","Equity","390,313.65","0.00","390,313.65","6,515.00","59.91","United States","NASDAQ","USD","1.00","USD","-"
"ANIP","ANI PHARMACEUTICALS","Health Care","Equity","386,918.40","0.00","386,918.40","5,496.00","70.40","United States","NASDAQ","USD","1.00","USD","-"
"NBHC","NATIONAL BANK HOLDINGS CORP CLASS","Financials","Equity","387,305.46","0.00","387,305.46","9,279.00","41.74","United States","NYSE","USD","1.00","USD","-"
"LILAK","LIBERTY LATIN AMERICA CLASS C","Communication","Equity","387,446.40","0.00","387,446.40","44,028.00","8.80","United States","NASDAQ","USD","1.00","USD","-"
"TRS","TRIMAS","Materials","Equity","387,638.88","0.00","387,638.88","10,137.00","38.24","United States","NASDAQ","USD","1.00","USD","-"
"BJRI","BJS RESTAURANTS INC","Consumer Discretionary","Equity","385,019.44","0.00","385,019.44","6,196.00","62.14","United States","NASDAQ","USD","1.00","USD","-"
"CMPR","CIMPRESS PLC","Industrials","Equity","385,322.85","0.00","385,322.85","4,579.00","84.15","United States","NASDAQ","USD","1.00","USD","-"
"ICHR","ICHOR HOLDINGS","Information Technology","Equity","386,634.50","0.00","386,634.50","7,525.00","51.38","United States","NASDAQ","USD","1.00","USD","-"
"ZYME","ZYMEWORKS","Health Care","Equity","386,801.10","0.00","386,801.10","14,406.00","26.85","United States","NASDAQ","USD","1.00","USD","-"
"SCL","STEPAN","Materials","Equity","383,893.02","0.00","383,893.02","6,282.00","61.11","United States","NYSE","USD","1.00","USD","-"
"IDT","IDT CLASS B","Communication","Equity","384,005.14","0.00","384,005.14","5,407.00","71.02","United States","NYSE","USD","1.00","USD","-"
"RCAT","RED CAT HOLDINGS INC","Industrials","Equity","380,998.80","0.00","380,998.80","48,846.00","7.80","United States","NASDAQ","USD","1.00","USD","-"
"VIA","VIA TRANSPORTATION CLASS A","Information Technology","Equity","379,009.66","0.00","379,009.66","14,158.00","26.77","United States","NYSE","USD","1.00","USD","-"
"HG","HAMILTON INSURANCE GROUP CLASS B","Financials","Equity","379,109.77","0.00","379,109.77","10,841.00","34.97","United States","NYSE","USD","1.00","USD","-"
"VYX","NCR VOYIX","Information Technology","Equity","375,640.02","0.00","375,640.02","45,477.00","8.26","United States","NYSE","USD","1.00","USD","-"
"WEN","WENDYS","Consumer Discretionary","Equity","376,281.08","0.00","376,281.08","49,316.00","7.63","United States","NASDAQ","USD","1.00","USD","-"
"NSSC","NAPCO SECURITY TECHNOLOGIES","Information Technology","Equity","376,314.84","0.00","376,314.84","10,494.00","35.86","United States","NASDAQ","USD","1.00","USD","-"
"LNN","LINDSAY","Industrials","Equity","376,321.20","0.00","376,321.20","3,180.00","118.34","United States","NYSE","USD","1.00","USD","-"
"ROCK","GIBRALTAR INDUSTRIES","Industrials","Equity","376,418.63","0.00","376,418.63","8,363.00","45.01","United States","NASDAQ","USD","1.00","USD","-"
"XNCR","XENCOR","Health Care","Equity","376,437.38","0.00","376,437.38","15,346.00","24.53","United States","NASDAQ","USD","1.00","USD","-"
"CVI","CVR ENERGY INC","Energy","Equity","376,736.61","0.00","376,736.61","7,747.00","48.63","United States","NYSE","USD","1.00","USD","-"
"KOS","KOSMOS ENERGY","Energy","Equity","373,059.20","0.00","373,059.20","127,760.00","2.92","United States","NYSE","USD","1.00","USD","-"
"CNMD","CONMED CORP","Health Care","Equity","374,147.46","0.00","374,147.46","8,067.00","46.38","United States","NYSE","USD","1.00","USD","-"
"UNIT","UNITI GROUP INC","Communication","Equity","370,895.76","0.00","370,895.76","38,158.00","9.72","United States","NASDAQ","USD","1.00","USD","-"
"ATEC","ALPHATEC HOLDNGS","Health Care","Equity","371,238.24","0.00","371,238.24","34,184.00","10.86","United States","NASDAQ","USD","1.00","USD","-"
"HLIT","HARMONIC","Information Technology","Equity","371,283.75","0.00","371,283.75","33,003.00","11.25","United States","NASDAQ","USD","1.00","USD","-"
"ALKT","ALKAMI TECHNOLOGY","Information Technology","Equity","372,014.44","0.00","372,014.44","18,713.00","19.88","United States","NASDAQ","USD","1.00","USD","-"
"EYE","NATIONAL VISION HOLDINGS","Consumer Discretionary","Equity","372,140.03","0.00","372,140.03","21,253.00","17.51","United States","NASDAQ","USD","1.00","USD","-"
"FMC","FMC CORP","Materials","Equity","372,595.32","0.00","372,595.32","33,934.00","10.98","United States","NYSE","USD","1.00","USD","-"
"GBX","GREENBRIER","Industrials","Equity","370,444.92","0.00","370,444.92","8,599.00","43.08","United States","NYSE","USD","1.00","USD","-"
"SNDX","SYNDAX PHARMACEUTICALS","Health Care","Equity","370,468.15","0.00","370,468.15","20,189.00","18.35","United States","NASDAQ","USD","1.00","USD","-"
"NN","NEXTNAV","Information Technology","Equity","365,920.38","0.00","365,920.38","23,547.00","15.54","United States","NASDAQ","USD","1.00","USD","-"
"CMCL","CALEDONIA MINING PLC","Materials","Equity","366,471.82","0.00","366,471.82","14,531.00","25.22","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Financials","Equity","363,091.41","0.00","363,091.41","40,751.00","8.91","United States","NASDAQ","USD","1.00","USD","Jan 01, 1970"
"STUB","STUBHUB HOLDINGS INC CLASS A","Communication","Equity","364,474.32","0.00","364,474.32","59,848.00","6.09","United States","NYSE","USD","1.00","USD","-"
"FMBH","FIRST MID BANCSHARES INC","Financials","Equity","364,537.90","0.00","364,537.90","7,145.00","51.02","United States","NASDAQ","USD","1.00","USD","-"
"JBLU","JETBLUE AIRWAYS","Industrials","Equity","360,654.84","0.00","360,654.84","82,719.00","4.36","United States","NASDAQ","USD","1.00","USD","-"
"PLPC","PREFORMED LINE PRODUCTS","Industrials","Equity","360,805.44","0.00","360,805.44","906.00","398.24","United States","NASDAQ","USD","1.00","USD","-"
"SRCE","1ST SOURCE","Financials","Equity","361,973.91","0.00","361,973.91","4,143.00","87.37","United States","NASDAQ","USD","1.00","USD","-"
"DLO","DLOCAL CLASS A","Financials","Equity","362,140.52","0.00","362,140.52","24,403.00","14.84","United States","NASDAQ","USD","1.00","USD","-"
"IMKTA","INGLES MARKETS CLASS A","Consumer Staples","Equity","362,458.83","0.00","362,458.83","4,357.00","83.19","United States","NASDAQ","USD","1.00","USD","-"
"LKFN","LAKELAND FINANCIAL CORP","Financials","Equity","359,030.84","0.00","359,030.84","5,909.00","60.76","United States","NASDAQ","USD","1.00","USD","-"
"FMNB","FARMERS NATIONAL BANC CORP","Financials","Equity","360,300.50","0.00","360,300.50","22,775.00","15.82","United States","NASDAQ","USD","1.00","USD","-"
"XERS","XERIS BIOPHARMA HOLDINGS","Health Care","Equity","357,917.17","0.00","357,917.17","47,281.00","7.57","United States","NASDAQ","USD","1.00","USD","-"
"GTM","ZOOMINFO TECHNOLOGIES","Communication","Equity","356,296.65","0.00","356,296.65","85,035.00","4.19","United States","NASDAQ","USD","1.00","USD","-"
"WMK","WEIS MARKETS","Consumer Staples","Equity","353,466.24","0.00","353,466.24","4,866.00","72.64","United States","NYSE","USD","1.00","USD","-"
"JJSF","J AND J SNACK FOODS CORP","Consumer Staples","Equity","353,866.20","0.00","353,866.20","4,243.00","83.40","United States","NASDAQ","USD","1.00","USD","-"
"PNTG","PENNANT GROUP","Health Care","Equity","354,010.86","0.00","354,010.86","8,826.00","40.11","United States","NASDAQ","USD","1.00","USD","-"
"TSHA","TAYSHA GENE THERAPIES","Health Care","Equity","354,482.55","0.00","354,482.55","70,755.00","5.01","United States","NASDAQ","USD","1.00","USD","-"
"RARE","ULTRAGENYX PHARMACEUTICAL","Health Care","Equity","350,893.02","0.00","350,893.02","25,782.00","13.61","United States","NASDAQ","USD","1.00","USD","-"
"NPKI","NPK INTERNATIONAL","Industrials","Equity","350,981.17","0.00","350,981.17","27,061.00","12.97","United States","NYSE","USD","1.00","USD","-"
"HLF","HERBALIFE LTD","Consumer Staples","Equity","351,161.10","0.00","351,161.10","29,142.00","12.05","United States","NYSE","USD","1.00","USD","-"
"BLFS","BIOLIFE SOLUTIONS","Health Care","Equity","346,895.13","0.00","346,895.13","9,791.00","35.43","United States","NASDAQ","USD","1.00","USD","-"
"CGEM","CULLINAN THERAPEUTICS","Health Care","Equity","347,228.40","0.00","347,228.40","17,021.00","20.40","United States","NASDAQ","USD","1.00","USD","-"
"TMP","TOMPKINS FINANCIAL CORP","Financials","Equity","348,255.36","0.00","348,255.36","3,522.00","98.88","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"OMER","OMEROS","Health Care","Equity","348,309.54","0.00","348,309.54","19,949.00","17.46","United States","NASDAQ","USD","1.00","USD","-"
"GRC","GORMAN-RUPP","Industrials","Equity","348,419.50","0.00","348,419.50","4,873.00","71.50","United States","NYSE","USD","1.00","USD","-"
